Date,Outdoor Temp.,Htg SP,Clg SP,Indoor Temp.,Indoor Temp. Setpoint,Occupancy Flag,Coil Power,HVAC Power
1/1/17 22:00,0.5,12.8,40,15.16680484,12.8,0,1995.907982,2958.905571
1/1/17 22:15,0.45,12.8,40,15.19293981,12.8,0,0,972.9975896
1/1/17 22:30,0.4,12.8,40,14.91291272,12.8,0,0,982.9975896
1/1/17 22:45,0.35,12.8,40,14.67589962,12.8,0,1574.809018,2567.806607
1/1/17 23:00,0.3,12.8,40,14.65619405,12.8,0,0,1002.99759
1/1/17 23:15,0.225,12.8,40,14.44837318,12.8,0,680.528645,1698.526235
1/1/17 23:30,0.15,12.8,40,14.30697843,12.8,0,0,1032.99759
1/1/17 23:45,0.075,12.8,40,14.11325994,12.8,0,369.9279189,1417.925508
1/2/17 0:00,0,12.8,40,13.9707448,12.8,0,0,1062.99759
1/2/17 0:15,-0.15,12.8,40,13.80170018,12.8,0,0,1092.99759
1/2/17 0:30,-0.3,12.8,40,13.62994948,12.8,0,178.7516118,1301.749201
1/2/17 0:45,-0.45,12.8,40,13.48724867,12.8,0,1480.572175,2633.569764
1/2/17 1:00,-0.6,12.8,40,13.48149177,12.8,0,936.9021937,2119.899783
1/2/17 1:15,-0.875,12.8,40,13.3880983,12.8,0,0,1237.99759
1/2/17 1:30,-1.15,12.8,40,13.16776196,12.8,0,0,1292.99759
1/2/17 1:45,-1.425,12.8,40,12.97072097,12.8,0,0,1347.99759
1/2/17 2:00,-1.7,12.8,40,12.80003653,12.8,0,0,1402.99759
1/2/17 2:15,-1.975,12.8,40,12.63959435,12.8,0,0,1457.99759
1/2/17 2:30,-2.25,12.8,40,12.48205792,12.8,0,0,1512.99759
1/2/17 2:45,-2.525,12.8,40,12.32683591,12.8,0,0,1567.99759
1/2/17 3:00,-2.8,12.8,40,12.17374485,12.8,0,1996.498546,3619.496135
1/2/17 3:15,-2.95,12.8,40,12.23697869,12.8,0,0,1652.99759
1/2/17 3:30,-3.1,12.8,40,12.04742108,12.8,0,0,1682.99759
1/2/17 3:45,-3.25,12.8,40,11.85687958,12.8,0,2001.981638,3714.979227
1/2/17 4:00,-3.4,12.8,40,11.93004574,12.8,0,0,1742.99759
1/2/17 4:15,-3.8,12.8,40,11.75129868,12.8,0,0,1822.99759
1/2/17 4:30,-4.2,12.8,40,11.54737895,12.8,0,0,1902.99759
1/2/17 4:45,-4.6,12.8,40,11.37826004,12.8,0,0,1982.99759
1/2/17 5:00,-5,12.8,40,11.21833674,12.8,0,0,2062.99759
1/2/17 5:15,-5.425,12.8,40,11.05574474,12.8,0,1629.912008,3777.909598
1/2/17 5:30,-5.85,12.8,40,11.06202351,12.8,0,0,2232.99759
1/2/17 5:45,-6.275,12.8,40,10.85294925,12.8,0,7907.719765,10225.71735
1/2/17 6:00,-6.7,12.8,40,11.79437244,12.8,0,7086.024943,9489.022533
1/2/17 6:15,-6.85,12.8,40,11.99594557,12.8,0,9228.950805,11661.94839
1/2/17 6:30,-7,12.8,40,12.39329308,12.8,0,6161.049629,8624.047219
1/2/17 6:45,-7.15,12.8,40,12.34972623,12.8,0,9087.064525,11580.06211
1/2/17 7:00,-7.3,12.8,40,12.57768924,12.8,0,8063.16973,10586.16732
1/2/17 7:15,-7.3,21.1,23.9,12.69040238,12.8,0,7741.232608,10264.2302
1/2/17 7:30,-7.3,21.1,23.9,12.72246876,12.8,0,6834.880448,9357.878038
1/2/17 7:45,-7.3,21.1,23.9,12.66597605,12.8,0,8511.312821,11034.31041
1/2/17 8:00,-7.3,21.1,23.9,12.78929264,12.8,0,7255.634765,9778.632355
1/2/17 8:15,-7.425,21.1,23.9,12.80801181,22.5,1,9389.696374,13188.8131
1/2/17 8:30,-7.55,21.1,23.9,14.19454881,22.5,1,9389.696374,13213.8131
1/2/17 8:45,-7.675,21.1,23.9,15.06976614,22.5,1,7681.506732,11530.62346
1/2/17 9:00,-7.8,21.1,23.9,15.35969704,22.5,1,8020.401093,11894.51782
1/2/17 9:15,-7.8,21.1,23.9,15.68663951,22.5,1,9389.696374,13263.8131
1/2/17 9:30,-7.8,21.1,23.9,16.21926562,22.5,1,9389.696374,13263.8131
1/2/17 9:45,-7.8,21.1,23.9,16.62342275,22.5,1,9389.696374,13263.8131
1/2/17 10:00,-7.8,21.1,23.9,17.05220674,22.5,1,6736.263381,10610.38011
1/2/17 10:15,-7.8,21.1,23.9,17.1161089,22.5,1,9389.696374,13263.8131
1/2/17 10:30,-7.8,21.1,23.9,17.78195062,22.5,1,9389.696374,13263.8131
1/2/17 10:45,-7.8,21.1,23.9,18.41621951,22.5,1,9389.696374,13263.8131
1/2/17 11:00,-7.8,21.1,23.9,18.72453207,22.5,1,9389.696374,13263.8131
1/2/17 11:15,-7.95,21.1,23.9,19.04157712,22.5,1,9389.696374,13293.8131
1/2/17 11:30,-8.1,21.1,23.9,19.30377532,22.5,1,9389.696374,13323.8131
1/2/17 11:45,-8.25,21.1,23.9,19.51553082,22.5,1,9389.696374,13353.8131
1/2/17 12:00,-8.4,21.1,23.9,19.99715118,22.5,1,9389.696374,13383.8131
1/2/17 12:15,-8.25,21.1,23.9,20.54812018,22.5,1,9306.114138,13270.23087
1/2/17 12:30,-8.1,21.1,23.9,21.28937712,22.5,1,9034.290655,12968.40738
1/2/17 12:45,-7.95,21.1,23.9,21.99628684,22.5,1,3849.206888,7753.323618
1/2/17 13:00,-7.8,21.1,23.9,21.67301011,22.5,1,0,3874.11673
1/2/17 13:15,-7.525,21.1,23.9,21.1813167,22.5,1,3661.623005,7480.739735
1/2/17 13:30,-7.25,21.1,23.9,21.43115002,22.5,1,8595.239781,12359.35651
1/2/17 13:45,-6.975,21.1,23.9,22.39421822,22.5,1,4823.878165,8532.994895
1/2/17 14:00,-6.7,21.1,23.9,22.16850297,22.5,1,0,3654.11673
1/2/17 14:15,-6.7,21.1,23.9,21.34367687,22.5,1,0,3654.11673
1/2/17 14:30,-6.7,21.1,23.9,20.82540361,22.5,1,9389.696374,13043.8131
1/2/17 14:45,-6.7,21.1,23.9,21.76486598,22.5,1,9389.696374,13043.8131
1/2/17 15:00,-6.7,21.1,23.9,21.99005156,22.5,1,9389.696374,13043.8131
1/2/17 15:15,-6.7,21.1,23.9,22.01345829,22.5,1,4883.615373,8537.732103
1/2/17 15:30,-6.7,21.1,23.9,21.41850534,22.5,1,8887.716117,12541.83285
1/2/17 15:45,-6.7,21.1,23.9,21.56944388,22.5,1,9389.696374,13043.8131
1/2/17 16:00,-6.7,21.1,23.9,21.67396482,22.5,1,9389.696374,13043.8131
1/2/17 16:15,-6.85,21.1,23.9,21.6821507,22.5,1,9389.696374,13073.8131
1/2/17 16:30,-7,21.1,23.9,21.65059707,22.5,1,9389.696374,13103.8131
1/2/17 16:45,-7.15,21.1,23.9,21.58563129,22.5,1,8234.722164,11978.83889
1/2/17 17:00,-7.3,21.1,23.9,21.41349148,22.5,1,8758.139463,12532.25619
1/2/17 17:15,-7.3,21.1,23.9,21.2968951,22.5,1,7581.485259,11355.60199
1/2/17 17:30,-7.3,21.1,23.9,21.08915578,22.5,1,3634.554109,7408.670839
1/2/17 17:45,-7.3,21.1,23.9,20.29828643,22.5,1,2782.994339,6557.111069
1/2/17 18:00,-7.3,21.1,23.9,19.82939587,22.5,1,0,3774.11673
1/2/17 18:15,-7.425,12.8,40,19.0308135,12.8,0,610.325808,3158.323398
1/2/17 18:30,-7.55,12.8,40,17.859074,12.8,0,2049.708121,4622.70571
1/2/17 18:45,-7.675,12.8,40,16.92247255,12.8,0,1523.840538,4121.838127
1/2/17 19:00,-7.8,12.8,40,16.07582547,12.8,0,772.0256855,3395.023275
1/2/17 19:15,-7.95,12.8,40,15.26058814,12.8,0,418.929783,3071.927373
1/2/17 19:30,-8.1,12.8,40,14.58035963,12.8,0,104.3730961,2787.370686
1/2/17 19:45,-8.25,12.8,40,13.96786043,12.8,0,582.2147479,3295.212338
1/2/17 20:00,-8.4,12.8,40,13.59785125,12.8,0,0,2742.99759
1/2/17 20:15,-8.4,12.8,40,13.13622459,12.8,0,147.2948741,2890.292464
1/2/17 20:30,-8.4,12.8,40,12.75304696,12.8,0,0,2742.99759
1/2/17 20:45,-8.4,12.8,40,12.3733586,12.8,0,0,2742.99759
1/2/17 21:00,-8.4,12.8,40,12.02249025,12.8,0,0,2742.99759
1/2/17 21:15,-8.4,12.8,40,11.71053646,12.8,0,0,2742.99759
1/2/17 21:30,-8.4,12.8,40,11.42376989,12.8,0,0,2742.99759
1/2/17 21:45,-8.4,12.8,40,11.16879251,12.8,0,230.3085421,2973.306132
1/2/17 22:00,-8.4,12.8,40,10.96475377,12.8,0,0,2742.99759
1/2/17 22:15,-8.4,12.8,40,10.78131688,12.8,0,2061.396728,4804.394318
1/2/17 22:30,-8.4,12.8,40,10.82252399,12.8,0,0,2742.99759
1/2/17 22:45,-8.4,12.8,40,10.61764927,12.8,0,0,2742.99759
1/2/17 23:00,-8.4,12.8,40,10.400109,12.8,0,0,2742.99759
1/2/17 23:15,-8.4,12.8,40,10.22554511,12.8,0,0,2742.99759
1/2/17 23:30,-8.4,12.8,40,10.06976271,12.8,0,412.2580534,3155.255643
1/2/17 23:45,-8.4,12.8,40,9.966558108,12.8,0,0,2742.99759
1/3/17 0:00,-8.4,12.8,40,9.820861746,12.8,0,2084.490623,4827.488213
1/3/17 0:15,-8.525,12.8,40,9.904015419,12.8,0,895.5135313,3663.511121
1/3/17 0:30,-8.65,12.8,40,9.809861914,12.8,0,0,2792.99759
1/3/17 0:45,-8.775,12.8,40,9.590283325,12.8,0,0,2817.99759
1/3/17 1:00,-8.9,12.8,40,9.408844267,12.8,0,0,2842.99759
1/3/17 1:15,-8.9,12.8,40,9.261230903,12.8,0,0,2842.99759
1/3/17 1:30,-8.9,12.8,40,9.134321539,12.8,0,0,2842.99759
1/3/17 1:45,-8.9,12.8,40,9.021693308,12.8,0,0,2842.99759
1/3/17 2:00,-8.9,12.8,40,8.920047588,12.8,0,0,2842.99759
1/3/17 2:15,-8.9,12.8,40,8.827851658,12.8,0,1481.010892,4324.008482
1/3/17 2:30,-8.9,12.8,40,8.897534333,12.8,0,0,2842.99759
1/3/17 2:45,-8.9,12.8,40,8.769017622,12.8,0,0,2842.99759
1/3/17 3:00,-8.9,12.8,40,8.637494627,12.8,0,0,2842.99759
1/3/17 3:15,-8.9,12.8,40,8.54186238,12.8,0,0,2842.99759
1/3/17 3:30,-8.9,12.8,40,8.460171054,12.8,0,0,2842.99759
1/3/17 3:45,-8.9,12.8,40,8.383460871,12.8,0,0,2842.99759
1/3/17 4:00,-8.9,12.8,40,8.311844408,12.8,0,0,2842.99759
1/3/17 4:15,-8.9,12.8,40,8.245455349,12.8,0,0,2842.99759
1/3/17 4:30,-8.9,12.8,40,8.180406562,12.8,0,0,2842.99759
1/3/17 4:45,-8.9,12.8,40,8.116496028,12.8,0,0,2842.99759
1/3/17 5:00,-8.9,12.8,40,8.05435036,12.8,0,0,2842.99759
1/3/17 5:15,-8.9,12.8,40,7.994528868,12.8,0,0,2842.99759
1/3/17 5:30,-8.9,12.8,40,7.942519886,12.8,0,0,2842.99759
1/3/17 5:45,-8.9,12.8,40,7.89734288,12.8,0,5894.165767,8737.163357
1/3/17 6:00,-8.9,12.8,40,8.762613101,12.8,0,3810.88002,6653.877609
1/3/17 6:15,-8.9,12.8,40,8.832853413,12.8,0,6485.725094,9328.722684
1/3/17 6:30,-8.9,12.8,40,9.300113155,12.8,0,7135.266727,9978.264317
1/3/17 6:45,-8.9,12.8,40,9.628668279,12.8,0,5862.24726,8705.24485
1/3/17 7:00,-8.9,12.8,40,9.716926179,12.8,0,8853.252599,11696.25019
1/3/17 7:15,-8.9,21.1,23.9,10.19753792,12.8,0,8546.360306,11389.3579
1/3/17 7:30,-8.9,21.1,23.9,10.47908543,12.8,0,6208.090884,9051.088474
1/3/17 7:45,-8.9,21.1,23.9,10.4561039,12.8,0,4065.465603,6908.463193
1/3/17 8:00,-8.9,21.1,23.9,10.24802579,12.8,0,7301.507851,10144.50544
1/3/17 8:15,-8.775,21.1,23.9,10.89171181,22.5,1,8857.685585,12926.80232
1/3/17 8:30,-8.65,21.1,23.9,12.54026287,22.5,1,9092.586525,13136.70326
1/3/17 8:45,-8.525,21.1,23.9,13.86123332,22.5,1,8984.219922,13003.33665
1/3/17 9:00,-8.4,21.1,23.9,14.67343739,22.5,1,9389.696374,13383.8131
1/3/17 9:15,-8.125,21.1,23.9,15.32567965,22.5,1,9389.696374,13328.8131
1/3/17 9:30,-7.85,21.1,23.9,15.84553593,22.5,1,9389.696374,13273.8131
1/3/17 9:45,-7.575,21.1,23.9,16.17272903,22.5,1,9389.696374,13218.8131
1/3/17 10:00,-7.3,21.1,23.9,16.58403328,22.5,1,8883.079462,12657.19619
1/3/17 10:15,-7.025,21.1,23.9,16.93717647,22.5,1,9389.696374,13108.8131
1/3/17 10:30,-6.75,21.1,23.9,17.40715223,22.5,1,9389.696374,13053.8131
1/3/17 10:45,-6.475,21.1,23.9,17.82820079,22.5,1,9389.696374,12998.8131
1/3/17 11:00,-6.2,21.1,23.9,18.22520401,22.5,1,9389.696374,12943.8131
1/3/17 11:15,-5.9,21.1,23.9,18.60799661,22.5,1,9389.696374,12883.8131
1/3/17 11:30,-5.6,21.1,23.9,18.97400321,22.5,1,9374.310777,12808.42751
1/3/17 11:45,-5.3,21.1,23.9,19.32614815,22.5,1,4542.432887,7916.549617
1/3/17 12:00,-5,21.1,23.9,18.96559839,22.5,1,9389.696374,12703.8131
1/3/17 12:15,-4.875,21.1,23.9,19.65757927,22.5,1,9389.696374,12678.8131
1/3/17 12:30,-4.75,21.1,23.9,19.97574591,22.5,1,9389.696374,12653.8131
1/3/17 12:45,-4.625,21.1,23.9,20.25405113,22.5,1,8521.985707,11761.10244
1/3/17 13:00,-4.5,21.1,23.9,20.34682047,22.5,1,9389.696374,12603.8131
1/3/17 13:15,-4.225,21.1,23.9,20.59095375,22.5,1,9389.696374,12548.8131
1/3/17 13:30,-3.95,21.1,23.9,20.83140857,22.5,1,8086.628142,11190.74487
1/3/17 13:45,-3.675,21.1,23.9,20.92847176,22.5,1,9389.696374,12438.8131
1/3/17 14:00,-3.4,21.1,23.9,21.19505509,22.5,1,9389.696374,12383.8131
1/3/17 14:15,-3.25,21.1,23.9,21.43202077,22.5,1,9389.696374,12353.8131
1/3/17 14:30,-3.1,21.1,23.9,21.61372303,22.5,1,9389.696374,12323.8131
1/3/17 14:45,-2.95,21.1,23.9,21.77686,22.5,1,2411.234411,5315.351141
1/3/17 15:00,-2.8,21.1,23.9,21.00332941,22.5,1,0,2874.11673
1/3/17 15:15,-2.95,21.1,23.9,20.34562289,22.5,1,9389.696374,12293.8131
1/3/17 15:30,-3.1,21.1,23.9,21.3203344,22.5,1,9368.197368,12302.3141
1/3/17 15:45,-3.25,21.1,23.9,21.5874339,22.5,1,9389.696374,12353.8131
1/3/17 16:00,-3.4,21.1,23.9,21.72320237,22.5,1,6961.292579,9955.409309
1/3/17 16:15,-3.4,21.1,23.9,21.58107386,22.5,1,2190.260101,5184.376831
1/3/17 16:30,-3.4,21.1,23.9,20.81285116,22.5,1,2820.087169,5814.203899
1/3/17 16:45,-3.4,21.1,23.9,20.58212642,22.5,1,9389.696374,12383.8131
1/3/17 17:00,-3.4,21.1,23.9,21.29436127,22.5,1,9389.696374,12383.8131
1/3/17 17:15,-3.4,21.1,23.9,21.46919838,22.5,1,2510.770216,5504.886946
1/3/17 17:30,-3.4,21.1,23.9,20.66526065,22.5,1,0,2994.11673
1/3/17 17:45,-3.4,21.1,23.9,19.96761478,22.5,1,0,2994.11673
1/3/17 18:00,-3.4,21.1,23.9,19.6544484,22.5,1,0,2994.11673
1/3/17 18:15,-3.4,12.8,40,19.39824573,12.8,0,155.9023505,1898.89994
1/3/17 18:30,-3.4,12.8,40,18.27050275,12.8,0,582.2867456,2325.284335
1/3/17 18:45,-3.4,12.8,40,17.29364555,12.8,0,0,1742.99759
1/3/17 19:00,-3.4,12.8,40,16.45494163,12.8,0,357.9630261,2100.960616
1/3/17 19:15,-3.4,12.8,40,15.88375917,12.8,0,0,1742.99759
1/3/17 19:30,-3.4,12.8,40,15.39126444,12.8,0,0,1742.99759
1/3/17 19:45,-3.4,12.8,40,14.95874367,12.8,0,2116.616587,3859.614176
1/3/17 20:00,-3.4,12.8,40,14.88656886,12.8,0,3146.863777,4889.861366
1/3/17 20:15,-3.4,12.8,40,14.88439444,12.8,0,699.0483427,2442.045932
1/3/17 20:30,-3.4,12.8,40,14.41806633,12.8,0,0,1742.99759
1/3/17 20:45,-3.4,12.8,40,13.9816283,12.8,0,0,1742.99759
1/3/17 21:00,-3.4,12.8,40,13.62851619,12.8,0,928.9206464,2671.918236
1/3/17 21:15,-3.525,12.8,40,13.45449859,12.8,0,0,1767.99759
1/3/17 21:30,-3.65,12.8,40,13.19812855,12.8,0,0,1792.99759
1/3/17 21:45,-3.775,12.8,40,12.9544654,12.8,0,0,1817.99759
1/3/17 22:00,-3.9,12.8,40,12.75537489,12.8,0,605.4315817,2448.429171
1/3/17 22:15,-3.9,12.8,40,12.63153911,12.8,0,0,1842.99759
1/3/17 22:30,-3.9,12.8,40,12.43914646,12.8,0,0,1842.99759
1/3/17 22:45,-3.9,12.8,40,12.24858944,12.8,0,0,1842.99759
1/3/17 23:00,-3.9,12.8,40,12.07355976,12.8,0,0,1842.99759
1/3/17 23:15,-4.05,12.8,40,11.90947876,12.8,0,0,1872.99759
1/3/17 23:30,-4.2,12.8,40,11.75606173,12.8,0,0,1902.99759
1/3/17 23:45,-4.35,12.8,40,11.60959855,12.8,0,689.7475352,2622.745125
1/4/17 0:00,-4.5,12.8,40,11.54261195,12.8,0,0,1962.99759
1/4/17 0:15,-5.05,12.8,40,11.39407248,12.8,0,0,2072.99759
1/4/17 0:30,-5.6,12.8,40,11.21351603,12.8,0,1428.436113,3611.433703
1/4/17 0:45,-6.15,12.8,40,11.18079408,12.8,0,0,2292.99759
1/4/17 1:00,-6.7,12.8,40,10.95735557,12.8,0,0,2402.99759
1/4/17 1:15,-6.85,12.8,40,10.71229742,12.8,0,0,2432.99759
1/4/17 1:30,-7,12.8,40,10.52174811,12.8,0,0,2462.99759
1/4/17 1:45,-7.15,12.8,40,10.36137372,12.8,0,0,2492.99759
1/4/17 2:00,-7.3,12.8,40,10.2121354,12.8,0,1386.008515,3909.006104
1/4/17 2:15,-7.7,12.8,40,10.22038676,12.8,0,0,2602.99759
1/4/17 2:30,-8.1,12.8,40,10.03916684,12.8,0,0,2682.99759
1/4/17 2:45,-8.5,12.8,40,9.836669966,12.8,0,1765.847584,4528.845173
1/4/17 3:00,-8.9,12.8,40,9.849067444,12.8,0,0,2842.99759
1/4/17 3:15,-9.05,12.8,40,9.639174335,12.8,0,0,2872.99759
1/4/17 3:30,-9.2,12.8,40,9.417695878,12.8,0,0,2902.99759
1/4/17 3:45,-9.35,12.8,40,9.238433915,12.8,0,0,2932.99759
1/4/17 4:00,-9.5,12.8,40,9.074622691,12.8,0,600.6322425,3563.629832
1/4/17 4:15,-9.775,12.8,40,8.97814416,12.8,0,0,3017.99759
1/4/17 4:30,-10.05,12.8,40,8.808257825,12.8,0,0,3072.99759
1/4/17 4:45,-10.325,12.8,40,8.635792937,12.8,0,693.702988,3821.700578
1/4/17 5:00,-10.6,12.8,40,8.552405577,12.8,0,0,3182.99759
1/4/17 5:15,-10.875,12.8,40,8.385968233,12.8,0,0,3237.99759
1/4/17 5:30,-11.15,12.8,40,8.220903931,12.8,0,1243.514256,4536.511846
1/4/17 5:45,-11.425,12.8,40,8.210951196,12.8,0,4606.822694,7954.820283
1/4/17 6:00,-11.7,12.8,40,8.649283779,12.8,0,6684.992178,10087.98977
1/4/17 6:15,-11.85,12.8,40,9.118272341,12.8,0,5837.209735,9270.207324
1/4/17 6:30,-12,12.8,40,9.246450256,12.8,0,8735.864752,12198.86234
1/4/17 6:45,-12.15,12.8,40,9.677356767,12.8,0,7445.075054,10938.07264
1/4/17 7:00,-12.3,12.8,40,9.766842823,12.8,0,7986.083014,11509.0806
1/4/17 7:15,-12.425,21.1,23.9,9.901605089,12.8,0,9115.230758,12663.22835
