Date,Outdoor Temp.,Htg SP,Clg SP,Indoor Temp.,Indoor Temp. Setpoint,Occupancy Flag,Coil Power,HVAC Power
1/1/17 15:45,6.75,21.1,23.9,22.07291076,22.5,1,0,181.8983897
1/1/17 16:00,6.6,21.1,23.9,21.78606445,22.5,1,0,193.760665
1/1/17 16:15,6.325,21.1,23.9,21.59164631,22.5,1,0,551.9500854
1/1/17 16:30,6.05,21.1,23.9,21.5944049,22.5,1,6401.62005,8315.73678
1/1/17 16:45,5.775,21.1,23.9,22.8781591,22.5,1,7232.909558,9147.026288
1/1/17 17:00,5.5,21.1,23.9,23.48201015,22.5,1,0,181.8983897
1/1/17 17:15,5.225,21.1,23.9,21.61435274,22.5,1,0,181.8983897
1/1/17 17:30,4.95,21.1,23.9,21.13681031,22.5,1,0,181.8983897
1/1/17 17:45,4.675,21.1,23.9,20.86745591,22.5,1,0,201.4536466
1/1/17 18:00,4.4,21.1,23.9,20.77504955,22.5,1,0,456.734401
1/1/17 18:15,4.25,12.8,40,20.68100493,12.8,0,0,181.8983897
1/1/17 18:30,4.1,12.8,40,19.23972764,12.8,0,0,181.8983897
1/1/17 18:45,3.95,12.8,40,18.56475619,12.8,0,0,662.9975896
1/1/17 19:00,3.8,12.8,40,18.22661576,12.8,0,0,662.9975896
1/1/17 19:15,3.525,12.8,40,17.92316066,12.8,0,0,662.9975896
1/1/17 19:30,3.25,12.8,40,17.56628626,12.8,0,0,662.9975896
1/1/17 19:45,2.975,12.8,40,17.24329501,12.8,0,251.400345,914.3979346
1/1/17 20:00,2.7,12.8,40,16.97258759,12.8,0,432.3251435,1095.322733
1/1/17 20:15,2.425,12.8,40,16.72985802,12.8,0,0,662.9975896
1/1/17 20:30,2.15,12.8,40,16.49479232,12.8,0,0,662.9975896
1/1/17 20:45,1.875,12.8,40,16.24828129,12.8,0,0,687.9975896
1/1/17 21:00,1.6,12.8,40,15.95281174,12.8,0,0,742.9975896
1/1/17 21:15,1.325,12.8,40,15.76113631,12.8,0,2780.977712,3578.975301
1/1/17 21:30,1.05,12.8,40,15.83146185,12.8,0,0,852.9975896
1/1/17 21:45,0.775,12.8,40,15.55372742,12.8,0,0,907.9975896
1/1/17 22:00,0.5,12.8,40,15.20494874,12.8,0,2002.179125,2965.176714
1/1/17 22:15,0.45,12.8,40,15.23077741,12.8,0,0,972.9975896
1/1/17 22:30,0.4,12.8,40,14.94989246,12.8,0,0,982.9975896
1/1/17 22:45,0.35,12.8,40,14.71197468,12.8,0,1572.054587,2565.052177
1/1/17 23:00,0.3,12.8,40,14.6916701,12.8,0,0,1002.99759
1/1/17 23:15,0.225,12.8,40,14.4833624,12.8,0,687.9891639,1705.986753
1/1/17 23:30,0.15,12.8,40,14.34142703,12.8,0,0,1032.99759
1/1/17 23:45,0.075,12.8,40,14.14626145,12.8,0,372.1718951,1420.169485
1/2/17 0:00,0,12.8,40,14.00257744,12.8,0,0,1062.99759
1/2/17 0:15,-0.15,12.8,40,13.83212249,12.8,0,0,1092.99759
1/2/17 0:30,-0.3,12.8,40,13.65907793,12.8,0,209.0795443,1332.077134
1/2/17 0:45,-0.45,12.8,40,13.51502417,12.8,0,1439.660431,2592.658021
1/2/17 1:00,-0.6,12.8,40,13.50525194,12.8,0,947.9605127,2130.958102
1/2/17 1:15,-0.875,12.8,40,13.41320897,12.8,0,0,1237.99759
1/2/17 1:30,-1.15,12.8,40,13.19211568,12.8,0,0,1292.99759
1/2/17 1:45,-1.425,12.8,40,12.9935446,12.8,0,0,1347.99759
1/2/17 2:00,-1.7,12.8,40,12.8211109,12.8,0,0,1402.99759
1/2/17 2:15,-1.975,12.8,40,12.65953391,12.8,0,0,1457.99759
1/2/17 2:30,-2.25,12.8,40,12.50106263,12.8,0,0,1512.99759
1/2/17 2:45,-2.525,12.8,40,12.34489583,12.8,0,0,1567.99759
1/2/17 3:00,-2.8,12.8,40,12.19087482,12.8,0,1998.24766,3621.245249
1/2/17 3:15,-2.95,12.8,40,12.2534153,12.8,0,0,1652.99759
1/2/17 3:30,-3.1,12.8,40,12.06309125,12.8,0,0,1682.99759
1/2/17 3:45,-3.25,12.8,40,11.87132864,12.8,0,2003.401513,3716.399102
1/2/17 4:00,-3.4,12.8,40,11.94384653,12.8,0,0,1742.99759
1/2/17 4:15,-3.8,12.8,40,11.76449791,12.8,0,0,1822.99759
1/2/17 4:30,-4.2,12.8,40,11.55992002,12.8,0,0,1902.99759
1/2/17 4:45,-4.6,12.8,40,11.39014373,12.8,0,0,1982.99759
1/2/17 5:00,-5,12.8,40,11.22959306,12.8,0,0,2062.99759
1/2/17 5:15,-5.425,12.8,40,11.06640601,12.8,0,1631.016397,3779.013987
1/2/17 5:30,-5.85,12.8,40,11.07224025,12.8,0,0,2232.99759
1/2/17 5:45,-6.275,12.8,40,10.86265266,12.8,0,7909.061343,10227.05893
1/2/17 6:00,-6.7,12.8,40,11.80352534,12.8,0,7086.632672,9489.630261
1/2/17 6:15,-6.85,12.8,40,12.00461974,12.8,0,9229.735616,11662.73321
1/2/17 6:30,-7,12.8,40,12.40153592,12.8,0,6161.661552,8624.659142
1/2/17 6:45,-7.15,12.8,40,12.35760165,12.8,0,9087.534562,11580.53215
1/2/17 7:00,-7.3,12.8,40,12.58526619,12.8,0,8063.78823,10586.78582
1/2/17 7:15,-7.3,21.1,23.9,12.69765052,12.8,0,7741.776538,10264.77413
1/2/17 7:30,-7.3,21.1,23.9,12.7293717,12.8,0,6835.409822,9358.407412
1/2/17 7:45,-7.3,21.1,23.9,12.6725706,12.8,0,8511.807548,11034.80514
1/2/17 8:00,-7.3,21.1,23.9,12.79564253,12.8,0,7256.095092,9779.092681
1/2/17 8:15,-7.425,21.1,23.9,12.81403947,22.5,1,9389.696374,13188.8131
1/2/17 8:30,-7.55,21.1,23.9,14.19993452,22.5,1,9389.696374,13213.8131
1/2/17 8:45,-7.675,21.1,23.9,15.07463261,22.5,1,7682.658203,11531.77493
1/2/17 9:00,-7.8,21.1,23.9,15.36436512,22.5,1,8021.146113,11895.26284
1/2/17 9:15,-7.8,21.1,23.9,15.69102946,22.5,1,9389.696374,13263.8131
1/2/17 9:30,-7.8,21.1,23.9,16.22327038,22.5,1,9389.696374,13263.8131
1/2/17 9:45,-7.8,21.1,23.9,16.6271119,22.5,1,9389.696374,13263.8131
1/2/17 10:00,-7.8,21.1,23.9,17.05561219,22.5,1,6737.078542,10611.19527
1/2/17 10:15,-7.8,21.1,23.9,17.11937736,22.5,1,9389.696374,13263.8131
1/2/17 10:30,-7.8,21.1,23.9,17.78492177,22.5,1,9389.696374,13263.8131
1/2/17 10:45,-7.8,21.1,23.9,18.41892373,22.5,1,9389.696374,13263.8131
1/2/17 11:00,-7.8,21.1,23.9,18.72706994,22.5,1,9389.696374,13263.8131
1/2/17 11:15,-7.95,21.1,23.9,19.04393775,22.5,1,9389.696374,13293.8131
1/2/17 11:30,-8.1,21.1,23.9,19.30596074,22.5,1,9389.696374,13323.8131
1/2/17 11:45,-8.25,21.1,23.9,19.51755501,22.5,1,9389.696374,13353.8131
1/2/17 12:00,-8.4,21.1,23.9,19.99902347,22.5,1,9389.696374,13383.8131
1/2/17 12:15,-8.25,21.1,23.9,20.54985105,22.5,1,9306.347616,13270.46435
1/2/17 12:30,-8.1,21.1,23.9,21.29100532,22.5,1,9034.615087,12968.73182
1/2/17 12:45,-7.95,21.1,23.9,21.99782208,22.5,1,9389.696374,13293.8131
1/2/17 13:00,-7.8,21.1,23.9,22.44643802,22.5,1,9389.696374,13263.8131
1/2/17 13:15,-7.525,21.1,23.9,22.8124022,22.5,1,9389.696374,13208.8131
1/2/17 13:30,-7.25,21.1,23.9,23.15254825,22.5,1,0,3764.11673
1/2/17 13:45,-6.975,21.1,23.9,22.11700325,22.5,1,0,3709.11673
1/2/17 14:00,-6.7,21.1,23.9,21.68652703,22.5,1,9389.696374,13043.8131
1/2/17 14:15,-6.7,21.1,23.9,22.65031104,22.5,1,9389.696374,13043.8131
1/2/17 14:30,-6.7,21.1,23.9,22.78349687,22.5,1,0,3654.11673
1/2/17 14:45,-6.7,21.1,23.9,21.38468395,22.5,1,0,3654.11673
1/2/17 15:00,-6.7,21.1,23.9,20.80906406,22.5,1,9389.696374,13043.8131
1/2/17 15:15,-6.7,21.1,23.9,21.67682342,22.5,1,9389.696374,13043.8131
1/2/17 15:30,-6.7,21.1,23.9,21.81990151,22.5,1,9389.696374,13043.8131
1/2/17 15:45,-6.7,21.1,23.9,21.83482262,22.5,1,9389.696374,13043.8131
1/2/17 16:00,-6.7,21.1,23.9,21.84697701,22.5,1,9389.696374,13043.8131
1/2/17 16:15,-6.85,21.1,23.9,21.8389939,22.5,1,9389.696374,13073.8131
1/2/17 16:30,-7,21.1,23.9,21.79740006,22.5,1,9389.696374,13103.8131
1/2/17 16:45,-7.15,21.1,23.9,21.7158786,22.5,1,9389.696374,13133.8131
1/2/17 17:00,-7.3,21.1,23.9,21.65174556,22.5,1,9389.696374,13163.8131
1/2/17 17:15,-7.3,21.1,23.9,21.54650745,22.5,1,9389.696374,13163.8131
1/2/17 17:30,-7.3,21.1,23.9,21.46287022,22.5,1,9389.696374,13163.8131
1/2/17 17:45,-7.3,21.1,23.9,21.39687755,22.5,1,9389.696374,13163.8131
1/2/17 18:00,-7.3,21.1,23.9,21.33648395,22.5,1,8048.815012,11822.93174
1/2/17 18:15,-7.425,12.8,40,21.13996596,12.8,0,452.2770776,3000.274667
1/2/17 18:30,-7.55,12.8,40,18.89001665,12.8,0,2502.086682,5075.084272
1/2/17 18:45,-7.675,12.8,40,17.99326186,12.8,0,1577.676782,4175.674372
1/2/17 19:00,-7.8,12.8,40,17.05890395,12.8,0,888.7182424,3511.715832
1/2/17 19:15,-7.95,12.8,40,15.99091088,12.8,0,485.3034953,3138.301085
1/2/17 19:30,-8.1,12.8,40,15.18385856,12.8,0,103.0182529,2786.015843
1/2/17 19:45,-8.25,12.8,40,14.49383177,12.8,0,608.0956156,3321.093205
1/2/17 20:00,-8.4,12.8,40,14.08022817,12.8,0,122.7940458,2865.791635
1/2/17 20:15,-8.4,12.8,40,13.59244816,12.8,0,191.3786101,2934.3762
1/2/17 20:30,-8.4,12.8,40,13.16912492,12.8,0,0,2742.99759
