time,supply_temp,Speed,occupancy
14.11.2020 15:31:37,53.2,132,2
14.11.2020 15:31:38,53.2,125,2
14.11.2020 15:31:39,53.2,129,2
14.11.2020 15:31:40,53.4,132,2
14.11.2020 15:31:41,53.4,136,2
14.11.2020 15:31:42,53.5,133,2
14.11.2020 15:31:43,53.5,135,2
14.11.2020 15:31:44,53.5,134,2
14.11.2020 15:31:45,53.6,135,2
14.11.2020 15:31:46,53.5,129,2
14.11.2020 15:31:47,53.5,133,2
14.11.2020 15:31:48,53.6,132,2
14.11.2020 15:31:49,53.6,129,2
14.11.2020 15:31:50,53.6,125,2
14.11.2020 15:31:51,53.5,120,2
14.11.2020 15:31:52,53.5,127,2
14.11.2020 15:31:53,53.6,138,2
14.11.2020 15:31:54,53.8,148,2
14.11.2020 15:31:55,53.8,143,2
14.11.2020 15:31:56,53.9,135,2
14.11.2020 15:31:57,53.8,132,2
14.11.2020 15:31:58,53.8,128,2
14.11.2020 15:31:59,53.7,125,2
14.11.2020 15:32:00,53.8,131,2
14.11.2020 15:32:01,53.8,129,2
14.11.2020 15:32:02,53.9,133,2
14.11.2020 15:32:03,53.9,133,2
14.11.2020 15:32:04,53.9,134,2
14.11.2020 15:32:05,53.9,133,2
14.11.2020 15:32:06,54,135,2
14.11.2020 15:32:07,54,130,2
14.11.2020 15:32:08,54,132,2
14.11.2020 15:32:09,54,131,2
14.11.2020 15:32:10,54,126,2
14.11.2020 15:32:11,54.1,137,2
14.11.2020 15:32:12,54.3,159,2
14.11.2020 15:32:13,54.6,176,2
14.11.2020 15:32:14,54.6,165,2
14.11.2020 15:32:15,54.6,160,2
14.11.2020 15:32:16,54.5,141,2
14.11.2020 15:32:17,54.6,143,2
14.11.2020 15:32:18,54.5,135,2
14.11.2020 15:32:19,54.5,134,2
14.11.2020 15:32:20,54.5,134,2
14.11.2020 15:32:21,54.5,134,2
14.11.2020 15:32:22,54.5,129,2
14.11.2020 15:32:23,54.5,125,2
14.11.2020 15:32:24,54.7,145,2
14.11.2020 15:32:25,54.7,142,2
14.11.2020 15:32:26,54.6,138,2
14.11.2020 15:32:27,54.7,137,2
14.11.2020 15:32:28,54.6,133,2
14.11.2020 15:32:29,54.6,134,2
14.11.2020 15:32:30,54.6,132,2
14.11.2020 15:32:31,54.6,128,2
14.11.2020 15:32:32,54.6,125,2
14.11.2020 15:32:33,54.6,126,2
14.11.2020 15:32:34,54.6,127,2
14.11.2020 15:32:35,54.6,128,2
14.11.2020 15:32:36,54.6,130,2
14.11.2020 15:32:37,54.7,127,2
14.11.2020 15:32:38,54.7,125,2
14.11.2020 15:32:39,54.7,123,2
14.11.2020 15:32:40,54.7,127,2
14.11.2020 15:32:41,54.8,140,2
14.11.2020 15:32:42,54.9,133,2
14.11.2020 15:32:43,54.9,144,2
14.11.2020 15:32:44,55.2,163,2
14.11.2020 15:32:45,55.4,168,2
14.11.2020 15:32:46,55.5,167,2
14.11.2020 15:32:47,55.6,171,2
14.11.2020 15:32:48,55.7,167,2
14.11.2020 15:32:49,55.6,151,2
14.11.2020 15:32:50,55.5,138,2
14.11.2020 15:32:51,55.3,137,2
14.11.2020 15:32:52,55.3,135,2
14.11.2020 15:32:53,55.2,132,2
14.11.2020 15:32:54,55.2,133,2
14.11.2020 15:32:55,55.2,132,2
14.11.2020 15:32:56,55.2,134,2
14.11.2020 15:32:57,55.2,133,2
14.11.2020 15:32:58,55.3,139,2
14.11.2020 15:32:59,55.4,135,2
14.11.2020 15:33:00,55.3,130,2
14.11.2020 15:33:01,55.3,130,2
14.11.2020 15:33:02,55.3,135,2
14.11.2020 15:33:03,55.5,152,2
14.11.2020 15:33:04,55.7,168,2
14.11.2020 15:33:05,55.9,162,2
14.11.2020 15:33:06,55.8,146,2
14.11.2020 15:33:07,55.8,150,2
14.11.2020 15:33:08,56,153,2
14.11.2020 15:33:09,55.9,139,2
14.11.2020 15:33:10,55.8,131,2
14.11.2020 15:33:11,55.7,124,2
14.11.2020 15:33:12,55.6,122,2
14.11.2020 15:33:13,55.6,132,2
14.11.2020 15:33:14,55.6,131,2
14.11.2020 15:33:15,55.7,134,2
14.11.2020 15:33:16,55.7,138,2
14.11.2020 15:33:17,55.9,147,2
14.11.2020 15:33:18,55.9,139,2
14.11.2020 15:33:19,55.9,139,2
14.11.2020 15:33:20,55.9,133,2
14.11.2020 15:33:21,55.8,127,2
14.11.2020 15:33:22,55.9,143,2
14.11.2020 15:33:23,55.9,133,2
14.11.2020 15:33:24,55.9,132,2
14.11.2020 15:33:25,56,139,2
14.11.2020 15:33:26,56.1,142,2
14.11.2020 15:33:27,56,138,2
14.11.2020 15:33:28,56,130,2
14.11.2020 15:33:29,56,138,2
14.11.2020 15:33:30,56.2,141,2
14.11.2020 15:33:31,56.2,136,2
14.11.2020 15:33:32,56.1,134,2
14.11.2020 15:33:33,56.2,141,2
14.11.2020 15:33:34,56.3,150,2
14.11.2020 15:33:35,56.5,165,2
14.11.2020 15:33:36,56.7,177,2
14.11.2020 15:33:37,56.9,177,2
14.11.2020 15:33:38,56.9,169,2
14.11.2020 15:33:39,56.8,153,2
14.11.2020 15:33:40,56.7,143,2
14.11.2020 15:33:41,56.6,136,2
14.11.2020 15:33:42,56.6,130,2
14.11.2020 15:33:43,56.5,130,2
14.11.2020 15:33:44,56.5,128,2
14.11.2020 15:33:45,56.4,129,2
14.11.2020 15:33:46,56.5,130,2
14.11.2020 15:33:47,56.6,142,2
14.11.2020 15:33:48,56.6,136,2
14.11.2020 15:33:49,56.6,133,2
14.11.2020 15:33:50,56.5,136,2
14.11.2020 15:33:51,56.6,131,2
14.11.2020 15:33:52,56.6,130,2
14.11.2020 15:33:53,56.6,133,2
14.11.2020 15:33:54,56.6,135,2
14.11.2020 15:33:55,56.5,128,2
14.11.2020 15:33:56,56.6,134,2
14.11.2020 15:33:57,56.9,161,2
14.11.2020 15:33:58,56.9,150,2
14.11.2020 15:33:59,57,145,2
14.11.2020 15:34:00,56.9,139,2
14.11.2020 15:34:01,56.9,140,2
14.11.2020 15:34:02,56.9,132,2
14.11.2020 15:34:03,56.8,132,2
14.11.2020 15:34:04,56.8,132,2
14.11.2020 15:34:05,56.8,129,2
14.11.2020 15:34:06,56.7,127,2
14.11.2020 15:34:07,56.7,123,2
14.11.2020 15:34:08,56.7,130,2
14.11.2020 15:34:09,56.7,126,2
14.11.2020 15:34:10,56.7,126,2
14.11.2020 15:34:11,56.7,125,2
14.11.2020 15:34:12,56.7,126,2
14.11.2020 15:34:13,56.7,125,2
14.11.2020 15:34:14,56.8,133,2
14.11.2020 15:34:15,56.9,130,2
14.11.2020 15:34:16,56.9,126,2
14.11.2020 15:34:17,57,132,2
14.11.2020 15:34:18,57.1,139,2
14.11.2020 15:34:19,57.2,142,2
14.11.2020 15:34:20,57.2,134,2
14.11.2020 15:34:21,57.2,132,2
14.11.2020 15:34:22,57.3,140,2
14.11.2020 15:34:23,57.2,134,2
14.11.2020 15:34:24,57.2,135,2
14.11.2020 15:34:25,57.3,134,2
14.11.2020 15:34:26,57.2,129,2
14.11.2020 15:34:27,57.2,123,2
14.11.2020 15:34:28,57.1,120,2
14.11.2020 15:34:29,57.1,131,2
14.11.2020 15:34:30,57.1,131,2
14.11.2020 15:34:31,57.1,129,2
14.11.2020 15:34:32,57.1,127,2
14.11.2020 15:34:33,57.3,141,2
14.11.2020 15:34:34,57.2,134,2
14.11.2020 15:34:35,57.2,129,2
14.11.2020 15:34:36,57.3,138,2
14.11.2020 15:34:37,57.3,130,2
14.11.2020 15:34:38,57.3,130,2
14.11.2020 15:34:39,57.3,126,2
14.11.2020 15:34:40,57.4,129,2
14.11.2020 15:34:41,57.4,124,2
14.11.2020 15:34:42,57.3,127,2
14.11.2020 15:34:43,57.4,129,2
14.11.2020 15:34:44,57.4,136,2
14.11.2020 15:34:45,57.4,125,2
14.11.2020 15:34:46,57.4,127,2
14.11.2020 15:34:47,57.5,136,2
14.11.2020 15:34:48,57.5,136,2
14.11.2020 15:34:49,57.7,153,2
14.11.2020 15:34:50,57.8,153,2
14.11.2020 15:34:51,58,166,2
14.11.2020 15:34:52,58.1,167,2
14.11.2020 15:34:53,58.1,150,2
14.11.2020 15:34:54,58.1,140,2
14.11.2020 15:34:55,58,135,2
14.11.2020 15:34:56,57.9,128,2
14.11.2020 15:34:57,57.9,126,2
14.11.2020 15:34:58,57.8,137,2
14.11.2020 15:34:59,57.9,133,2
14.11.2020 15:35:00,57.9,128,2
14.11.2020 15:35:01,57.9,138,2
14.11.2020 15:35:02,58,137,2
14.11.2020 15:35:03,57.9,133,2
14.11.2020 15:35:04,57.9,135,2
14.11.2020 15:35:05,58.1,146,2
14.11.2020 15:35:06,58.3,156,2
14.11.2020 15:35:07,58.3,158,2
14.11.2020 15:35:08,58.3,154,2
14.11.2020 15:35:09,58.3,149,2
14.11.2020 15:35:10,58.2,141,2
14.11.2020 15:35:11,58.1,136,2
14.11.2020 15:35:12,58.1,135,2
14.11.2020 15:35:13,58.1,130,2
14.11.2020 15:35:14,58.1,131,2
14.11.2020 15:35:15,58,124,2
14.11.2020 15:35:16,58.1,131,2
14.11.2020 15:35:17,58.1,138,2
14.11.2020 15:35:18,58.4,152,2
14.11.2020 15:35:19,58.4,151,2
14.11.2020 15:35:20,58.3,138,2
14.11.2020 15:35:21,58.4,139,2
14.11.2020 15:35:22,58.4,140,2
14.11.2020 15:35:23,58.4,138,2
14.11.2020 15:35:24,58.4,133,2
14.11.2020 15:35:25,58.3,129,2
14.11.2020 15:35:26,58.3,126,2
14.11.2020 15:35:27,58.3,134,2
14.11.2020 15:35:28,58.3,134,2
14.11.2020 15:35:29,58.3,133,2
14.11.2020 15:35:30,58.3,131,2
14.11.2020 15:35:31,58.3,128,2
14.11.2020 15:35:32,58.3,130,2
14.11.2020 15:35:33,58.3,126,2
14.11.2020 15:35:34,58.3,133,2
14.11.2020 15:35:35,58.4,132,2
14.11.2020 15:35:36,58.4,131,2
14.11.2020 15:35:37,58.4,130,2
14.11.2020 15:35:38,58.4,128,2
14.11.2020 15:35:39,58.4,136,2
14.11.2020 15:35:40,58.5,135,2
14.11.2020 15:35:41,58.7,162,2
14.11.2020 15:35:42,58.9,161,2
14.11.2020 15:35:43,58.8,149,2
14.11.2020 15:35:44,58.8,147,2
14.11.2020 15:35:45,58.7,139,2
14.11.2020 15:35:46,58.7,137,2
14.11.2020 15:35:47,58.8,142,2
14.11.2020 15:35:48,58.9,146,2
14.11.2020 15:35:49,58.8,137,2
14.11.2020 15:35:50,58.8,138,2
14.11.2020 15:35:51,58.7,135,2
14.11.2020 15:35:52,58.7,133,2
14.11.2020 15:35:53,58.7,132,2
14.11.2020 15:35:54,58.8,139,2
14.11.2020 15:35:55,58.8,134,2
14.11.2020 15:35:56,58.8,135,2
14.11.2020 15:35:57,58.7,134,2
14.11.2020 15:35:58,58.7,136,2
14.11.2020 15:35:59,58.8,133,2
14.11.2020 15:36:00,58.8,134,2
14.11.2020 15:36:01,58.8,133,2
14.11.2020 15:36:02,58.9,139,2
14.11.2020 15:36:03,59,140,2
14.11.2020 15:36:04,58.9,131,2
14.11.2020 15:36:05,58.9,132,2
14.11.2020 15:36:06,58.8,131,2
14.11.2020 15:36:07,58.8,134,2
14.11.2020 15:36:08,58.8,130,2
14.11.2020 15:36:09,58.8,127,2
14.11.2020 15:36:10,58.9,126,2
14.11.2020 15:36:11,58.9,127,2
14.11.2020 15:36:12,58.9,127,2
14.11.2020 15:36:13,59.1,141,2
14.11.2020 15:36:14,59,135,2
14.11.2020 15:36:15,59.1,134,2
14.11.2020 15:36:16,59.1,138,2
14.11.2020 15:36:17,59.1,132,2
14.11.2020 15:36:18,59.2,142,2
14.11.2020 15:36:19,59.4,162,2
14.11.2020 15:36:20,59.6,171,2
14.11.2020 15:36:21,59.8,180,2
14.11.2020 15:36:22,59.9,182,2
14.11.2020 15:36:23,60,177,2
14.11.2020 15:36:24,60,173,2
14.11.2020 15:36:25,59.9,154,2
14.11.2020 15:36:26,59.8,147,2
14.11.2020 15:36:27,59.7,144,2
14.11.2020 15:36:28,59.6,137,2
14.11.2020 15:36:29,59.6,133,2
14.11.2020 15:36:30,59.6,135,2
14.11.2020 15:36:31,59.5,126,2
14.11.2020 15:36:32,59.5,127,2
14.11.2020 15:36:33,59.5,124,2
14.11.2020 15:36:34,59.4,125,2
14.11.2020 15:36:35,59.4,134,2
14.11.2020 15:36:36,59.4,130,2
14.11.2020 15:36:37,59.4,127,2
14.11.2020 15:36:38,59.4,132,2
14.11.2020 15:36:39,59.5,131,2
14.11.2020 15:36:40,59.6,142,2
14.11.2020 15:36:41,59.6,135,2
14.11.2020 15:36:42,59.7,142,2
14.11.2020 15:36:43,59.6,136,2
14.11.2020 15:36:44,59.7,145,2
14.11.2020 15:36:45,59.7,137,2
14.11.2020 15:36:46,59.8,141,2
14.11.2020 15:36:47,59.7,141,2
14.11.2020 15:36:48,59.8,147,2
14.11.2020 15:36:49,60.1,168,2
14.11.2020 15:36:50,60.2,168,2
14.11.2020 15:36:51,60.1,149,2
14.11.2020 15:36:52,60,139,2
14.11.2020 15:36:53,59.9,132,2
14.11.2020 15:36:54,59.8,128,2
14.11.2020 15:36:55,59.8,132,2
14.11.2020 15:36:56,59.8,139,2
14.11.2020 15:36:57,59.9,139,2
14.11.2020 15:36:58,59.9,139,2
14.11.2020 15:36:59,59.9,138,2
14.11.2020 15:37:00,60,137,2
14.11.2020 15:37:01,59.9,130,2
14.11.2020 15:37:02,60,133,2
14.11.2020 15:37:03,60.1,155,2
14.11.2020 15:37:04,60.1,150,2
14.11.2020 15:37:05,60,139,2
14.11.2020 15:37:06,60,137,2
14.11.2020 15:37:07,60,131,2
14.11.2020 15:37:08,60,135,2
14.11.2020 15:37:09,60.1,142,2
14.11.2020 15:37:10,60.2,150,2
14.11.2020 15:37:11,60.1,144,2
14.11.2020 15:37:12,60.1,136,2
14.11.2020 15:37:13,60.1,139,2
14.11.2020 15:37:14,60.1,134,2
14.11.2020 15:37:15,60.1,133,2
14.11.2020 15:37:16,60.1,136,2
14.11.2020 15:37:17,60.1,129,2
14.11.2020 15:37:18,60.1,128,2
14.11.2020 15:37:19,60,132,2
14.11.2020 15:37:20,60.2,146,2
14.11.2020 15:37:21,60.2,139,2
14.11.2020 15:37:22,60.2,140,2
14.11.2020 15:37:23,60.3,148,2
14.11.2020 15:37:24,60.4,149,2
14.11.2020 15:37:25,60.4,141,2
14.11.2020 15:37:26,60.3,133,2
14.11.2020 15:37:27,60.3,131,2
14.11.2020 15:37:28,60.3,134,2
14.11.2020 15:37:29,60.4,145,2
14.11.2020 15:37:30,60.6,156,2
14.11.2020 15:37:31,60.6,144,2
14.11.2020 15:37:32,60.5,136,2
14.11.2020 15:37:33,60.5,142,2
14.11.2020 15:37:34,60.6,139,2
14.11.2020 15:37:35,60.5,137,2
14.11.2020 15:37:36,60.5,132,2
14.11.2020 15:37:37,60.5,133,2
14.11.2020 15:37:38,60.4,130,2
14.11.2020 15:37:39,60.4,127,2
14.11.2020 15:37:40,60.4,130,2
14.11.2020 15:37:41,60.5,136,2
14.11.2020 15:37:42,60.5,132,2
14.11.2020 15:37:43,60.4,132,2
14.11.2020 15:37:44,60.5,134,2
14.11.2020 15:37:45,60.4,132,2
14.11.2020 15:37:46,60.5,129,2
14.11.2020 15:37:47,60.4,130,2
14.11.2020 15:37:48,60.4,128,2
14.11.2020 15:37:49,60.5,139,2
14.11.2020 15:37:50,60.6,146,2
14.11.2020 15:37:51,60.6,137,2
14.11.2020 15:37:52,60.6,138,2
14.11.2020 15:37:53,60.6,130,2
14.11.2020 15:37:54,60.6,133,2
14.11.2020 15:37:55,60.6,138,2
14.11.2020 15:37:56,60.6,129,2
14.11.2020 15:37:57,60.6,124,2
14.11.2020 15:37:58,60.6,129,2
14.11.2020 15:37:59,60.7,138,2
14.11.2020 15:38:00,60.8,140,2
14.11.2020 15:38:01,60.7,130,2
14.11.2020 15:38:02,60.7,127,2
14.11.2020 15:38:03,60.7,126,2
14.11.2020 15:38:04,60.7,125,2
14.11.2020 15:38:05,60.7,126,2
14.11.2020 15:38:06,60.7,131,2
14.11.2020 15:38:07,60.9,150,2
14.11.2020 15:38:08,48.1,175,2
14.11.2020 15:38:09,48.1,180,2
14.11.2020 15:38:10,48.1,173,2
14.11.2020 15:38:11,48.1,156,2
14.11.2020 15:38:12,48.1,139,2
14.11.2020 15:38:13,48.1,132,2
14.11.2020 15:38:14,61,128,2
14.11.2020 15:38:15,48.1,139,2
14.11.2020 15:38:16,48.1,137,2
14.11.2020 15:38:17,48.1,134,2
14.11.2020 15:38:18,48.1,134,2
14.11.2020 15:38:19,61,126,2
14.11.2020 15:38:20,61,128,2
14.11.2020 15:38:21,61,128,2
14.11.2020 15:38:22,48.1,148,2
14.11.2020 15:38:23,48.1,159,2
14.11.2020 15:38:24,48.1,153,2
14.11.2020 15:38:25,48.1,147,2
14.11.2020 15:38:26,48.1,134,2
14.11.2020 15:38:27,48.1,136,2
14.11.2020 15:38:28,48.1,130,2
14.11.2020 15:38:29,48.1,134,2
14.11.2020 15:38:30,48.1,133,2
14.11.2020 15:38:31,48.1,132,2
14.11.2020 15:38:32,48.1,133,2
14.11.2020 15:38:33,48.1,134,2
14.11.2020 15:38:34,48.1,133,2
14.11.2020 15:38:35,48.1,133,2
14.11.2020 15:38:36,48.1,137,2
14.11.2020 15:38:37,48.1,134,2
14.11.2020 15:38:38,48.1,128,2
14.11.2020 15:38:39,48.1,135,2
14.11.2020 15:38:40,48.1,133,2
14.11.2020 15:38:41,48.1,132,2
14.11.2020 15:38:42,48.1,137,2
14.11.2020 15:38:43,48.1,147,2
14.11.2020 15:38:44,48.1,137,2
14.11.2020 15:38:45,48.1,142,2
14.11.2020 15:38:46,48.1,145,2
14.11.2020 15:38:47,48.1,137,2
14.11.2020 15:38:48,48.1,134,2
14.11.2020 15:38:49,48.1,130,2
14.11.2020 15:38:50,48.1,130,2
14.11.2020 15:38:51,48.1,129,2
14.11.2020 15:38:52,48.1,132,2
14.11.2020 15:38:53,48.1,138,2
14.11.2020 15:38:54,48.1,136,2
14.11.2020 15:38:55,48.1,132,2
14.11.2020 15:38:56,48.1,154,2
14.11.2020 15:38:57,48.1,179,2
14.11.2020 15:38:58,48.1,183,2
14.11.2020 15:38:59,48.1,183,2
14.11.2020 15:39:00,48.1,173,2
14.11.2020 15:39:01,48.1,154,2
14.11.2020 15:39:02,48.1,143,2
14.11.2020 15:39:03,48.1,134,2
14.11.2020 15:39:04,48.1,129,2
14.11.2020 15:39:05,48.1,130,2
14.11.2020 15:39:06,48.1,128,2
14.11.2020 15:39:07,48.1,132,2
14.11.2020 15:39:08,48.1,137,2
14.11.2020 15:39:09,48.1,135,2
14.11.2020 15:39:10,48.1,132,2
14.11.2020 15:39:11,48.1,150,2
14.11.2020 15:39:12,48.1,151,2
14.11.2020 15:39:13,48.1,147,2
14.11.2020 15:39:14,48.1,139,2
14.11.2020 15:39:15,48.1,135,2
14.11.2020 15:39:16,48.1,135,2
14.11.2020 15:39:17,48.1,135,2
14.11.2020 15:39:18,48.1,125,2
14.11.2020 15:39:19,48.1,123,2
14.11.2020 15:39:20,48.1,122,2
14.11.2020 15:39:21,48.1,125,2
14.11.2020 15:39:22,48.1,123,2
14.11.2020 15:39:23,48.1,129,2
14.11.2020 15:39:24,48.1,129,2
14.11.2020 15:39:25,48.1,133,2
14.11.2020 15:39:26,48.1,145,2
14.11.2020 15:39:27,48.1,141,2
14.11.2020 15:39:28,48.1,138,2
14.11.2020 15:39:29,48.1,131,2
14.11.2020 15:39:30,48.1,138,2
14.11.2020 15:39:31,48.1,134,2
14.11.2020 15:39:32,48.1,136,2
14.11.2020 15:39:33,48.1,143,2
14.11.2020 15:39:34,48.1,137,2
14.11.2020 15:39:35,48.1,137,2
14.11.2020 15:39:36,48.1,133,2
14.11.2020 15:39:37,48.1,132,2
14.11.2020 15:39:38,48.1,143,2
14.11.2020 15:39:39,48.1,161,2
14.11.2020 15:39:40,48.1,172,2
14.11.2020 15:39:41,48.1,153,2
14.11.2020 15:39:42,48.1,150,2
14.11.2020 15:39:43,48.1,139,2
14.11.2020 15:39:44,48.1,138,2
14.11.2020 15:39:45,48.1,131,2
14.11.2020 15:39:46,48.1,138,2
14.11.2020 15:39:47,48.1,141,2
14.11.2020 15:39:48,48.1,139,2
14.11.2020 15:39:49,48.1,130,2
14.11.2020 15:39:50,48.1,127,2
14.11.2020 15:39:51,48.1,127,2
14.11.2020 15:39:52,48.1,134,2
14.11.2020 15:39:53,48.1,131,2
14.11.2020 15:39:54,48.1,133,2
14.11.2020 15:39:55,48.1,152,2
14.11.2020 15:39:56,48.1,166,2
14.11.2020 15:39:57,48.1,156,2
14.11.2020 15:39:58,48.1,144,2
14.11.2020 15:39:59,48.1,142,2
14.11.2020 15:40:00,48.1,132,2
14.11.2020 15:40:01,48.1,129,2
14.11.2020 15:40:02,48.1,140,2
14.11.2020 15:40:03,48.1,134,2
14.11.2020 15:40:04,48.1,132,2
14.11.2020 15:40:05,48.1,133,2
14.11.2020 15:40:06,48.1,134,2
14.11.2020 15:40:07,48.1,158,2
14.11.2020 15:40:08,48.1,165,2
14.11.2020 15:40:09,48.1,172,2
14.11.2020 15:40:10,48.1,179,2
14.11.2020 15:40:11,48.1,175,2
14.11.2020 15:40:12,48.1,155,2
14.11.2020 15:40:13,48.1,143,2
14.11.2020 15:40:14,48.1,141,2
14.11.2020 15:40:15,48.1,136,2
14.11.2020 15:40:16,48.1,130,2
14.11.2020 15:40:17,48.1,133,2
14.11.2020 15:40:18,48.1,135,2
14.11.2020 15:40:19,48.1,134,2
14.11.2020 15:40:20,48.1,134,2
14.11.2020 15:40:21,48.1,132,2
14.11.2020 15:40:22,48.1,129,2
14.11.2020 15:40:23,48.1,139,2
14.11.2020 15:40:24,48.1,143,2
14.11.2020 15:40:25,48.1,139,2
14.11.2020 15:40:26,48.1,150,2
14.11.2020 15:40:27,48.1,140,2
14.11.2020 15:40:28,48.1,132,2
14.11.2020 15:40:29,48.1,127,2
14.11.2020 15:40:30,48.1,127,2
14.11.2020 15:40:31,48.1,129,2
14.11.2020 15:40:32,48.1,128,2
14.11.2020 15:40:33,48.1,130,2
14.11.2020 15:40:34,48.1,126,2
14.11.2020 15:40:35,48.1,138,2
14.11.2020 15:40:36,48.1,134,2
14.11.2020 15:40:37,48.1,140,2
14.11.2020 15:40:38,48.1,141,2
14.11.2020 15:40:39,48.1,128,2
14.11.2020 15:40:40,48.1,129,2
14.11.2020 15:40:41,48.1,135,2
14.11.2020 15:40:42,48.1,132,2
14.11.2020 15:40:43,48.1,134,2
14.11.2020 15:40:44,48.1,136,2
14.11.2020 15:40:45,48.1,131,2
14.11.2020 15:40:46,48.1,133,2
14.11.2020 15:40:47,48.1,133,2
14.11.2020 15:40:48,48.1,136,2
14.11.2020 15:40:49,48.1,132,2
14.11.2020 15:40:50,48.1,137,2
14.11.2020 15:40:51,48.1,132,2
14.11.2020 15:40:52,48.1,126,2
14.11.2020 15:40:53,48.1,130,2
14.11.2020 15:40:54,48.1,127,2
14.11.2020 15:40:55,48.1,128,2
14.11.2020 15:40:56,48.1,128,2
14.11.2020 15:40:57,48.1,131,2
14.11.2020 15:40:58,48.1,134,2
14.11.2020 15:40:59,48.1,131,2
14.11.2020 15:41:00,48.1,138,2
14.11.2020 15:41:01,48.1,132,2
14.11.2020 15:41:02,48.1,131,2
14.11.2020 15:41:03,48.1,130,2
14.11.2020 15:41:04,48.1,136,2
14.11.2020 15:41:05,48.1,136,2
14.11.2020 15:41:06,48.1,134,2
14.11.2020 15:41:07,48.1,138,2
14.11.2020 15:41:08,48.1,135,2
14.11.2020 15:41:09,48.1,129,2
14.11.2020 15:41:10,48.1,133,2
14.11.2020 15:41:11,48.1,131,2
14.11.2020 15:41:12,48.1,131,2
14.11.2020 15:41:13,48.1,133,2
14.11.2020 15:41:14,48.1,134,2
14.11.2020 15:41:15,48.1,137,2
14.11.2020 15:41:16,48.1,155,2
14.11.2020 15:41:17,48.1,177,2
14.11.2020 15:41:18,48.1,179,2
14.11.2020 15:41:19,48.1,173,2
14.11.2020 15:41:20,48.1,168,2
14.11.2020 15:41:21,48.1,163,2
14.11.2020 15:41:22,48.1,146,2
14.11.2020 15:41:23,48.1,137,2
14.11.2020 15:41:24,48.1,138,2
14.11.2020 15:41:25,48.1,134,2
14.11.2020 15:41:26,48.1,130,2
14.11.2020 15:41:27,48.1,130,2
14.11.2020 15:41:28,48.1,128,2
14.11.2020 15:41:29,48.1,125,2
14.11.2020 15:41:30,48.1,129,2
14.11.2020 15:41:31,48.1,128,2
14.11.2020 15:41:32,48.1,126,2
14.11.2020 15:41:33,48.1,128,2
14.11.2020 15:41:34,48.1,130,2
14.11.2020 15:41:35,48.1,132,2
14.11.2020 15:41:36,48.1,132,2
14.11.2020 15:41:37,48.1,136,2
14.11.2020 15:41:38,48.1,130,2
14.11.2020 15:41:39,48.1,130,2
14.11.2020 15:41:40,48.1,127,2
14.11.2020 15:41:41,48.1,127,2
14.11.2020 15:41:42,48.1,128,2
14.11.2020 15:41:43,48.1,128,2
14.11.2020 15:41:44,48.1,132,2
14.11.2020 15:41:45,48.1,131,2
14.11.2020 15:41:46,48.1,129,2
14.11.2020 15:41:47,48.1,129,2
14.11.2020 15:41:48,48.1,130,2
14.11.2020 15:41:49,48.1,130,2
14.11.2020 15:41:50,48.1,129,2
14.11.2020 15:41:51,48.1,126,2
14.11.2020 15:41:52,48.1,137,2
14.11.2020 15:41:53,48.1,132,2
14.11.2020 15:41:54,48.1,142,2
14.11.2020 15:41:55,48.1,159,2
14.11.2020 15:41:56,48.1,179,2
14.11.2020 15:41:57,48.1,164,2
14.11.2020 15:41:58,48.1,148,2
14.11.2020 15:41:59,48.1,141,2
14.11.2020 15:42:00,48.1,137,2
14.11.2020 15:42:01,48.1,133,2
14.11.2020 15:42:02,48.1,136,2
14.11.2020 15:42:03,48.1,133,2
14.11.2020 15:42:04,48.1,135,2
14.11.2020 15:42:05,48.1,158,2
14.11.2020 15:42:06,48.1,156,2
14.11.2020 15:42:07,48.1,145,2
14.11.2020 15:42:08,48.1,137,2
14.11.2020 15:42:09,48.1,127,2
14.11.2020 15:42:10,48.1,131,2
14.11.2020 15:42:11,48.1,134,2
14.11.2020 15:42:12,48.1,145,2
14.11.2020 15:42:13,48.1,146,2
14.11.2020 15:42:14,48.1,147,2
14.11.2020 15:42:15,48.1,142,2
14.11.2020 15:42:16,48.1,143,2
14.11.2020 15:42:17,48.1,141,2
14.11.2020 15:42:18,48.1,138,2
14.11.2020 15:42:19,48.1,132,2
14.11.2020 15:42:20,48.1,133,2
14.11.2020 15:42:21,48.1,129,2
14.11.2020 15:42:22,48.1,129,2
14.11.2020 15:42:23,48.1,138,2
14.11.2020 15:42:24,48.1,137,2
14.11.2020 15:42:25,48.1,132,2
14.11.2020 15:42:26,48.1,131,2
14.11.2020 15:42:27,48.1,130,2
14.11.2020 15:42:28,48.1,131,2
14.11.2020 15:42:29,48.1,135,2
14.11.2020 15:42:30,48.1,134,2
14.11.2020 15:42:31,48.1,130,2
14.11.2020 15:42:32,48.1,134,2
14.11.2020 15:42:33,48.1,132,2
14.11.2020 15:42:34,48.1,126,2
14.11.2020 15:42:35,48.1,127,2
14.11.2020 15:42:36,48.1,126,2
14.11.2020 15:42:37,48.1,132,2
14.11.2020 15:42:38,48.1,129,2
14.11.2020 15:42:39,48.1,132,2
14.11.2020 15:42:40,48.1,134,2
14.11.2020 15:42:41,48.1,135,2
14.11.2020 15:42:42,48.1,130,2
14.11.2020 15:42:43,48.1,129,2
14.11.2020 15:42:44,48.1,127,2
